system:time_start,blue,coastal,green,nir,red,sensor,swir22
"Jul 21, 1995","11,749","21,204","11,749","11,749","11,749","21,204","11,749"
"Jul 28, 1995","4,130","21,204","4,130","4,130","4,130","21,204","4,130"
"Aug 6, 1995","8,767","21,204","8,767","8,767","8,767","21,204","8,767"
"Aug 13, 1995","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Aug 22, 1995","21,202","21,204","21,202","21,202","21,202","21,204","21,202"
"Aug 29, 1995",0,"21,204",0,0,0,"21,204",0
"Sep 14, 1995","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Sep 23, 1995","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Sep 30, 1995","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Oct 9, 1995","2,954","21,204","2,954","2,954","2,954","21,204","2,954"
"Oct 16, 1995","14,595","21,204","14,595","14,595","14,595","21,204","14,595"
"Oct 25, 1995","20,664","21,204","20,664","20,664","20,664","21,204","20,664"
"Nov 1, 1995",0,"21,204",0,0,0,"21,204",0
"Jan 20, 1996","21,132","21,204","21,132","21,132","21,132","21,204","21,132"
"Feb 5, 1996","20,749","21,204","20,749","20,749","20,749","21,204","20,749"
"Mar 8, 1996","21,024","21,204","21,024","21,024","21,024","21,204","21,024"
"Mar 17, 1996","19,937","21,204","19,937","19,937","19,937","21,204","19,937"
"Mar 24, 1996","20,753","21,204","20,753","20,753","20,753","21,204","20,753"
"Apr 2, 1996","21,104","21,204","21,104","21,104","21,104","21,204","21,104"
"Apr 9, 1996",0,"21,204",0,0,0,"21,204",0
"Apr 18, 1996","21,194","21,204","21,194","21,194","21,194","21,204","21,194"
"Apr 25, 1996","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"May 20, 1996","21,161","21,204","21,161","21,161","21,161","21,204","21,161"
"Jun 5, 1996","18,883","21,204","18,883","18,883","18,883","21,204","18,883"
"Jun 21, 1996","12,038","21,204","12,038","12,038","12,038","21,204","12,038"
"Jun 28, 1996","15,639","21,204","15,639","15,639","15,639","21,204","15,639"
"Jul 7, 1996","1,432","21,204","1,432","1,432","1,432","21,204","1,432"
"Jul 14, 1996",0,"21,204",0,0,0,"21,204",0
"Jul 30, 1996",0,"21,204",0,0,0,"21,204",0
"Aug 15, 1996","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Aug 31, 1996","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Oct 2, 1996","20,698","21,204","20,698","20,698","20,698","21,204","20,698"
"Oct 27, 1996",41,"21,204",41,41,41,"21,204",41
"Nov 3, 1996",0,"21,204",0,0,0,"21,204",0
"Nov 12, 1996",0,"21,204",0,0,0,"21,204",0
"Nov 19, 1996","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Dec 14, 1996",312,"21,204",312,312,312,"21,204",312
"Mar 20, 1997",0,"21,204",0,0,0,"21,204",0
"Mar 27, 1997","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Apr 21, 1997",0,"21,204",0,0,0,"21,204",0
"Apr 28, 1997","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"May 7, 1997","11,239","21,204","11,239","11,239","11,239","21,204","11,239"
"May 23, 1997",0,"21,204",0,0,0,"21,204",0
"May 30, 1997",0,"21,204",0,0,0,"21,204",0
"Jun 8, 1997","10,126","21,204","10,126","10,126","10,126","21,204","10,126"
"Jun 15, 1997","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Jun 24, 1997","12,085","21,204","12,085","12,085","12,085","21,204","12,085"
"Jul 1, 1997",766,"21,204",766,766,766,"21,204",766
"Jul 10, 1997","15,314","21,204","15,314","15,314","15,314","21,204","15,314"
"Jul 17, 1997",0,"21,204",0,0,0,"21,204",0
"Aug 2, 1997",0,"21,204",0,0,0,"21,204",0
"Aug 27, 1997","5,646","21,204","5,646","5,646","5,646","21,204","5,646"
"Sep 3, 1997","15,335","21,204","15,335","15,335","15,335","21,204","15,335"
"Sep 19, 1997",0,"21,204",0,0,0,"21,204",0
"Sep 28, 1997","17,081","21,204","17,081","17,081","17,081","21,204","17,081"
"Oct 5, 1997","6,674","21,204","6,674","6,674","6,674","21,204","6,674"
