"","secchi.x","CA_insitu","blue_insit","green_insi","red_insitu","nir_insitu","CA","Blue","Green","Red","NIR","local.x","GLORIA_ID","region.x","sensor","Class","region"
"815",1.21,0.005299804751412,0.007039832211479,0.012867264706883,0.011082012183102,0.001254489687843,0.016196402783747,0.018253480423209,0.025238790875513,0.023820720332564,0.015960057693255,"Curuai","Curuai_08_2021_Ponto_36","AMZ","OLI","4","Brazil"
"816",0.74,0.007894719474131,0.010980349649625,0.02055442954414,0.018513017738836,0.004522008708413,0.019277642482006,0.024057065423055,0.035515425550956,0.032311636546517,0.022647748401977,"BaixoAmazonas","FAB_09_2013_FABII1","AMZ","OLI","5","Brazil"
"817",0.57,0.009165443926186,0.012423083129604,0.023112866274516,0.022620816695707,0.005679015775061,0.010462845958861,0.015890029518295,0.032066537934155,0.031016115309749,0.014690797022097,"BaixoAmazonas","FAB_09_2013_FABII36","AMZ","OLI","7","Brazil"
"818",0.64,0.010188868805072,0.013620404801726,0.024329540728217,0.022310117696814,0.007635267931093,0.020328065106412,0.024057065423055,0.035349108635425,0.033300784517833,0.020958318681056,"BaixoAmazonas","FAB_09_2013_FABII38","AMZ","OLI","7","Brazil"
"819",0.71,0.008812582199394,0.012559486221575,0.023604009646092,0.022987924185206,0.005543052041886,0.01513722663747,0.020468121456333,0.034701348017041,0.031033622353489,0.021466022949519,"BaixoAmazonas","FAB_09_2013_FABII44","AMZ","OLI","7","Brazil"
"820",0.83,0.006786783260128,0.009593618516652,0.018442319642423,0.014799342963874,0.003738514225732,0.022157551177254,0.02634173463114,0.035550439638437,0.033624664827025,0.031672629450003,"BaixoAmazonas","FAB_09_2013_FABII45","AMZ","OLI","5","Brazil"
"821",0.71,0.009432957240256,0.01286622804505,0.024000875331098,0.023574555806105,0.005833056077488,0.013850458922572,0.019356424178836,0.033729707089465,0.033545883130194,0.017955860679628,"BaixoAmazonas","FAB_09_2013_FABII6","AMZ","OLI","7","Brazil"
"822",1.4,0.006381578464172,0.00964761961213,0.020658900473961,0.009486048873317,0.002273144860769,0.008108148575817,0.008957240197212,0.01508470550625,0.008755909194201,0.010567888221302,"Funil","Funil_08_2014_Ponto_05","RJ","OLI","5","Brazil"
"823",1.6,0.003896245041707,0.005501525194699,0.01312110388582,0.006020892145468,0.001775110236777,0.00858959227867,0.009526219118765,0.015793740777724,0.008904719065992,0.006847641426529,"Funil","Funil_08_2014_Ponto_06","RJ","OLI","5","Brazil"
"824",1.9,0.00577260314922,0.007795710937101,0.014177604449052,0.00610709401321,0.000987235484406,0.007512909088653,0.008458289450619,0.01346530396029,0.007206535823201,0.004825577874546,"Funil","Funil_08_2014_Ponto_07","RJ","OLI","2","Brazil"
"825",2.2,0.005800160131169,0.007927967191289,0.014390020696452,0.006255183253982,0.001060765509006,0.001849380438728,0.003696373553309,0.009605000815596,0.004204077821772,0.00223453540101,"Funil","Funil_08_2014_Ponto_08","RJ","OLI","2","Brazil"
"826",1.2,0.005986930279224,0.007835683695864,0.013960153603736,0.006495677243105,0.001005315625792,0.000798957814321,0.002917310106874,0.009832592384217,0.004300366562343,0.002672211494513,"Funil","Funil_08_2014_Ponto_09","RJ","OLI","2","Brazil"
"827",1.8,0.006880445138579,0.009498071224032,0.018299724186666,0.008090502378067,0.000970289370689,0.002952324194355,0.005149458183738,0.012659979948245,0.006059824458224,0.003074873500535,"Funil","Funil_08_2014_Ponto_10","RJ","OLI","2","Brazil"
"828",1.8,0.005597674946562,0.007171982911591,0.011773674198951,0.005198048586005,0.000575343060085,0.000212471849028,0.002015697354259,0.008160669707037,0.002654704450773,0.000720176117491,"Funil","Funil_08_2014_Ponto_11","RJ","OLI","2","Brazil"
"829",2.2,0.006600141184983,0.00847373193072,0.013863039134309,0.00607179811424,0.0006864858856,0.001543007173276,0.00381892285949,0.010786726268053,0.004151556690552,0.001586774782626,"Funil","Funil_08_2014_Ponto_12","RJ","OLI","2","Brazil"
"830",1.8,0.006914267789579,0.009005272831967,0.014836956723823,0.006594494277992,0.000750361706034,0.00226954948849,0.004309120084213,0.010585395265042,0.004650507437145,0.002462126969632,"Funil","Funil_08_2014_Ponto_13","RJ","OLI","2","Brazil"
"831",2,0.00538532004917,0.007080268636857,0.011490735085116,0.005013829360425,0.000666329451922,0.000308760589598,0.00217326074792,0.008134409141427,0.002899803063134,0.001166605732864,"Funil","Funil_08_2014_Ponto_14","RJ","OLI","2","Brazil"
"832",1.2,0.005727863848926,0.006211109029355,0.008552546398827,0.00428934957814,0.000499988172878,0.005114444096258,0.00698769777645,0.012003465807991,0.007434127391822,0.006331183636196,"Funil","Funil_08_2014_Ponto_15","RJ","OLI","1","Brazil"
"833",1.6,0.004737523757844,0.006625990069817,0.011544921526626,0.004686871192207,0.000709401983197,0.000422556373909,0.002672211494513,0.008528317625579,0.003101134066146,0.001744338176287,"Funil","Funil_08_2014_Ponto_16","RJ","OLI","2","Brazil"
"834",1.85,0.001156531742726,0.001574334765789,0.003120136625644,0.002607384454569,0.000335677104454,0.000492584548869,0.001464225476445,0.004081528515592,0.002287056532231,0.001175359254734,"Lake Peipsi","GID_1","Estonia","OLI","4","Estonia"
"835",NA,0.00624057133262,0.007741389414311,0.008565680178793,0.002249817718901,0.000977947816029,0.002759746713213,0.004597986305925,0.009920127602918,0.002409605838411,0.007224042866941,"Garda","GID_1020","Italy","OLI","3","Italy"
"836",NA,0.004182550285093,0.004794012742543,0.005090598486935,0.001275700307926,0.000575747359539,0.000693915551881,0.002409605838411,0.008213190838257,0.002015697354259,0.008020613357116,"Garda","GID_1025","Italy","OLI","1","Italy"
"837",NA,0.011204908751306,0.015306852502517,0.021412814092033,0.008719894214635,0.001803487586263,0.008799676803551,0.016642832399119,0.026814424812123,0.016003825302606,0.013727909616391,"Trasimeno","GID_1090","Italy","OLI","3","Italy"
"838",2,0.002027572145119,0.002373298023508,0.003467303686744,0.002528826203499,0.00111337406931,0.000475077505129,0.001052809948553,0.003074873500535,0.001280401517174,0.00223453540101,"Lake Rouge Suurjarv","GID_110","Estonia","OLI","4","Estonia"
"839",1.8,0.003602734598188,0.004067652356984,0.005625203855591,0.004459273200747,0.002495962350963,0.000186211283418,0.001192866298474,0.004344134171693,0.001796859307507,0.002033204397999,"Lake Otepaa Valgjarv","GID_111","Estonia","OLI","4","Estonia"
"840",NA,0.004503073,0.006323711,0.01077133,0.003517498,0.0004574222,9.8676064717e-05,0.003530056637778,0.012169782723522,0.00219076779166,0.001157852210994,"Mulargia","GID_1139","Italy","OLI","3","Italy"
"841",2.5,0.001795124,0.002997418,0.005975975,0.002576354,9.413905e-05,0.000772697248711,0.002575922753942,0.006532514639207,0.00212949313857,8.9922542847e-05,"Lake Michigan","GID_1374","United States of America (the)","OLI","2","US"
"842",2.5,0.001200134,0.002305182,0.005309039,0.002112061,4.688485e-05,0.000396295808299,0.00227830301036,0.005665915974071,0.001893148048078,0.00052759863635,"Lake Michigan","GID_1375","United States of America (the)","OLI","2","US"
"843",1.2,0.0005750488,0.0007487515,0.001244702,0.001559648,0.0003106093,7.2415499107e-05,0.000483831026999,0.001849380438728,0.001788105785637,0.001674310001327,"Lake Joemoisa","GID_143","Estonia","OLI","7","Estonia"
"844",0.8,0.003975255,0.008778805,0.02907856,0.0154105,0.002063702,0.001770598741897,0.005289514533659,0.01666909296473,0.009438683900065,0.006182373764405,"Lake Kegonsa","GID_1437","United States of America (the)","OLI","5","US"
"845",0.8,0.003488261,0.008050738,0.02655455,0.01462027,0.001808805,0.000264992980248,0.003626345378349,0.014139325144284,0.007329085129382,0.004326627127953,"Lake Kegonsa","GID_1439","United States of America (the)","OLI","5","US"
"846",5.8,0.001686003,0.002471764,0.003153126,0.0008215044,5.007322e-05,0.000247485936508,0.001648049435717,0.003074873500535,5.4908455367e-05,0.000273746502118,"Geneva Lake","GID_1454","United States of America (the)","OLI","3","US"
"847",6.5,0.001729662,0.002539623,0.003078352,0.0008571719,7.097503e-05,0.002891049541264,0.003608838334609,0.004029007384371,0.001254140951564,0.001306662082784,"Geneva Lake","GID_1455","United States of America (the)","OLI","3","US"
"848",5.2,0.001604193,0.002425555,0.004153649,0.001326418,0.0001930721,0.002759746713213,0.00379266229388,0.006348690679936,0.002024450876129,0.004624246871535,"Green Lake","GID_1471","United States of America (the)","OLI","3","US"
"849",0.6,0.00053368,0.001214441,0.005188432,0.004357465,0.0009862228,0.001648049435717,0.002969831238095,0.006943930167099,0.005236993402439,0.005210732836829,"Lake Wisconsin","GID_1475","United States of America (the)","OLI","7","US"
"850",0.7,0.002905644,0.0050374,0.01454712,0.007014076,0.001355793,0.001472978998315,0.004790563787066,0.016555297180419,0.007784268266625,0.006138606155054,"Lake Kegonsa","GID_1513","United States of America (the)","OLI","5","US"
"851",0.7,0.002792615,0.004777592,0.01285929,0.006656445,0.001278571,0.001341676170265,0.0053945567961,0.020643191893734,0.009876359993568,0.008843444412901,"Lake Kegonsa","GID_1514","United States of America (the)","OLI","5","US"
"852",0.9,0.001079488,0.002242612,0.006847321,0.004435006,0.0005800674,0.001114084601643,0.003503796072168,0.010979303749194,0.006821380860919,0.001683063523197,"Lake Winnebago","GID_1558","United States of America (the)","OLI","5","US"
"853",0.8,0.001080575,0.002238189,0.006679561,0.004641001,0.0007730802,0.00059762681131,0.002287056532231,0.008405768319398,0.004948127180727,0.000370035242689,"Lake Winnebago","GID_1559","United States of America (the)","OLI","5","US"
"854",0.7,0.001529416,0.003001252,0.008971323,0.005390782,0.001308801,0.002610936841423,0.004676768002755,0.012992613779307,0.00710149356076,0.002068218485479,"Lake Winnebago","GID_1561","United States of America (the)","OLI","5","US"
"855",0.7,0.001529416,0.003001252,0.008971323,0.005390782,0.001308801,0.001402950823355,0.003556317203388,0.012239810898482,0.006322430114326,0.001254140951564,"Lake Winnebago","GID_1561","United States of America (the)","OLI","5","US"
"856",0.7,0.0009291778,0.001932362,0.005932033,0.004242724,0.0006556007,0.006033563892614,0.006803873817179,0.010681684005613,0.007758007701014,0.003521303115908,"Lake Winnebago","GID_1562","United States of America (the)","OLI","5","US"
"857",0.5,0.0008754638,0.001903736,0.006616424,0.006908818,0.002211761,0.000133690152197,0.002357084707191,0.008038120400856,0.008362000710048,0.005665915974071,"Lake Poygan","GID_1570","United States of America (the)","OLI","7","US"
"858",0.8,0.001930415,0.002740047,0.005476749,0.00581963,0.001117371,0.001753091698157,0.002768500235084,0.005779711758382,0.004650507437145,0.003328725634767,"Lake Peipsi","GID_16","Estonia","OLI","7","Estonia"
"859",3.2,0.0008704055,0.001223558,0.002366198,0.001715582,0.0001881396,0.001831873394988,0.001954422701168,0.003608838334609,0.002383345272801,0.003390000287857,"Lake Kaariku","GID_166","Estonia","OLI","4","Estonia"
"860",3,0.001109399,0.001482697,0.002590027,0.001754148,0.0002115019,0.000370035242689,0.000877739511152,0.002961077716225,0.001569267738886,0.00225204244475,"Lake Puhajarv","GID_167","Estonia","OLI","4","Estonia"
"861",3,0.001171548,0.001499358,0.002509749,0.001516716,0.0001673913,0.001332922648395,0.001753091698157,0.00380141581575,0.002313317097841,0.003354986200377,"Lake Nouni","GID_168","Estonia","OLI","4","Estonia"
"862",2.4,0.001685119,0.00240828,0.004703391,0.002577825,0.000204585,0.000982781773592,0.002103232572959,0.005814725845862,0.003206176328586,0.003705127075179,"Lake Pangodi","GID_169","Estonia","OLI","2","Estonia"
"863",1.4,0.0008194927,0.001074265,0.002091339,0.001869404,0.0002230419,0.000361281720819,0.000921507120502,0.002742239669473,0.001936915657428,0.003109887588016,"Lake Verevi","GID_170","Estonia","OLI","7","Estonia"
"864",NA,0.008444175,0.01195865,0.0223595,0.02319847,0.002011319,0.011303184058386,0.013579099744601,0.02310293153922,0.021474776471389,0.018831212866633,"Gulf of Tonkin","GID_1933","Viet Nam","OLI","7","Viet Nam"
"865",NA,0.009949167,0.01302126,0.01812969,0.008543232,0.0003500544,0.005123197618128,0.010856754443014,0.019102572044605,0.007276563998161,0.000212471849028,"South China Sea","GID_1991","Viet Nam","OLI","2","Viet Nam"
"866",NA,0.005618141,0.006265227,0.003719214,0.000593603,3.515733e-05,0.000693915551881,0.003923965121931,0.007215289345071,0.003486289028428,0.004974387746337,"South China Sea","GID_1999","Viet Nam","OLI","1","Viet Nam"
"867",NA,0.006303568,0.008087966,0.008632386,0.002283614,0.0001114761,0.000413802852039,0.005333282143009,0.010935536139844,0.003512549594038,0.004554218696575,"South China Sea","GID_2001","Viet Nam","OLI","3","Viet Nam"
"868",1.2,0.001440029,0.00317244,0.007521621,0.007135917,0.0001872902,0.001070316992293,0.003722634118919,0.009482451509415,0.009036021894042,0.005665915974071,"Burrinjuck Dam","GID_208","Australia","OLI","7","Australia"
"869",1.05,0.00198584,0.003939364,0.007696081,0.0070655,0.0002539929,0.00215575370418,0.004685521524625,0.010138965649669,0.009298627550144,0.007836789397845,"Burrinjuck Dam","GID_210","Australia","OLI","4","Australia"
"870",NA,0.01887819,0.0228491,0.03299433,0.03572613,0.01463643,0.005236993402439,0.012563691207674,0.029212889804517,0.033922284570607,0.015758726690244,"Guiana","GID_2139","France","OLI","7","France"
"871",NA,0.01999864,0.02435223,0.03521769,0.03933599,0.0201389,0.014909635068849,0.020721973590565,0.033677185958245,0.038640432858566,0.024503495038428,"Guiana","GID_2140","France","OLI","7","France"
"872",NA,0.01876862,0.02322232,0.03126699,0.01896897,0.002167805,0.002400852316541,0.011740860151889,0.02805742491767,0.014603261803397,0.000483831026999,"Guiana","GID_2141","France","OLI","2","France"
"873",NA,0.01624028,0.02040813,0.02679575,0.01281546,0.001203766,0.002567169232072,0.010996810792935,0.02483612886949,0.009920127602918,0.001009042339203,"Guiana","GID_2142","France","OLI","3","France"
"874",NA,0.01764832,0.02151212,0.03071807,0.02257191,0.002934738,0.008449535928749,0.016887931011481,0.032968150686771,0.026236692368699,0.006716338598478,"Guiana","GID_2144","France","OLI","4","France"
"875",NA,0.0134797,0.01720045,0.02611659,0.01562012,0.001637517,0.011662078455059,0.018017135332718,0.030508411041285,0.020573163718774,0.007941831660286,"Guiana","GID_2145","France","OLI","2","France"
"876",1,0.002058169,0.002636281,0.004901417,0.00397595,0.001023852,0.00056261272383,0.001481732520186,0.004177817256162,0.002453373447762,0.000273746502118,"Lake Peipsi","GID_22","Estonia","OLI","4","Estonia"
"877",NA,0.009181086,0.0126216,0.01435707,0.003672204,0.0002505557,0.00055385920196,0.007810528832235,0.014944649156329,0.00221702835727,0.001551760695146,"Guiana","GID_2213","France","OLI","3","France"
"878",NA,0.01143382,0.01604769,0.02267335,0.00983504,0.0004898042,0.00376640172827,0.012020972851731,0.025203776788033,0.009648768424946,0.00065014794253,"Guiana","GID_2214","France","OLI","3","France"
"879",NA,0.00209589,0.002670581,0.004751328,0.001194783,6.715986e-05,0.000781450770581,0.002505894578982,0.007547923176133,0.001919408613688,7.2415499107e-05,"English Channel","GID_2227","France","OLI","3","France"
"880",NA,0.003675629,0.00445858,0.005893264,0.00533945,0.004462349,0.002400852316541,0.003923965121931,0.007372852738732,0.00708398651702,0.009972648734138,"Pinto Lake","GID_2272","United States of America (the)","OLI","4","US"
"881",NA,0.004884963,0.006269342,0.01524179,0.006991863,0.01758184,0.003556317203388,0.004527958130964,0.011574543236358,0.00540331031797,0.011250662927166,"Pinto Lake","GID_2273","United States of America (the)","OLI","6","US"
"882",NA,0.004884963,0.006269342,0.01524179,0.006991863,0.01758184,0.004571725740315,0.005123197618128,0.011180634752206,0.00541206383984,0.010480353002601,"Pinto Lake","GID_2273","United States of America (the)","OLI","6","US"
"883",NA,0.009083861,0.01156147,0.01834142,0.02031361,0.003299326,0.009911374081048,0.013850458922572,0.02323423436727,0.026621847330981,0.00861585284428,"Pinto Lake","GID_2275","United States of America (the)","OLI","7","US"
"884",NA,0.009083861,0.01156147,0.01834142,0.02031361,0.003299326,0.010033923387229,0.013973008228753,0.023514347067112,0.026849438899603,0.008458289450619,"Pinto Lake","GID_2275","United States of America (the)","OLI","7","US"
"885",NA,0.001747533,0.002128979,0.004481582,0.001928021,-0.0003365784,0.005228239880569,0.005744697670902,0.008790923281681,0.006094838545704,0.010655423440002,"Pinto Lake","GID_2288","United States of America (the)","OLI","5","US"
"886",NA,0.001747533,0.002128979,0.004481582,0.001928021,-0.0003365784,0.001455471954575,0.00374889468453,0.007994352791506,0.006199880808145,0.010025169865358,"Pinto Lake","GID_2288","United States of America (the)","OLI","5","US"
"887",2.15,0.001052697,0.001634056,0.006815895,0.002238552,0.0001475419,0.001849380438728,0.002856035453784,0.008563331713059,0.003232436894196,0.002645950928903,"Lake Hayes","GID_2344","New Zealand","OLI","5","New Zealand"
"888",1.92,0.0008491426,0.001396538,0.003434133,0.001362004,5.690681e-05,0.000212471849028,0.001079070514163,0.004116542603072,0.001446718432705,0.001219126864084,"Lake Maraetai","GID_2350","New Zealand","OLI","2","New Zealand"
"889",1.8,0.0008116163,0.001370223,0.00315072,0.001365274,5.395505e-05,0.000492584548869,0.001315415604655,0.003993993296891,0.001341676170265,0.001674310001327,"Lake Arapuni","GID_2351","New Zealand","OLI","2","New Zealand"
"890",1.9,0.0004266961,0.0007838291,0.002113139,0.0007684272,3.316447e-05,0.000203718327158,0.000860232467412,0.003346232678507,0.000974028251722,0.001315415604655,"Lake Arapuni","GID_2352","New Zealand","OLI","2","New Zealand"
"891",2.45,0.000796911,0.001402443,0.003286636,0.001294826,6.330633e-05,0.001306662082784,0.001884394526208,0.003941472165671,0.001648049435717,0.002295810054101,"Lake Karapiro","GID_2353","New Zealand","OLI","2","New Zealand"
"892",6,0.001401556,0.001905859,0.001851501,0.0004112476,6.267011e-05,0.000300007067728,0.001630542391976,0.003162408719236,0.001630542391976,0.00226954948849,"Lake Waikaremoana","GID_2367","New Zealand","OLI","3","New Zealand"
"893",6.8,0.001261568,0.001731162,0.001674637,0.0003437616,6.339086e-05,0.000300007067728,0.001630542391976,0.003162408719236,0.001630542391976,0.00226954948849,"Lake Waikaremoana","GID_2368","New Zealand","OLI","3","New Zealand"
"894",0.79,0.0009255491,0.001948643,0.00913751,0.00456077,0.0006861641,0.001779352263767,0.003477535506558,0.012449895423364,0.006760106207828,0.003958979209411,"Lake Rotongaio","GID_2369","New Zealand","OLI","5","New Zealand"
"895",1.13,0.0007907939,0.001234616,0.003866061,0.002387454,0.000466457,0.00381016933762,0.004256598952993,0.006655063945388,0.004930620136987,0.004965634224467,"Lake Waikopiro","GID_2370","New Zealand","OLI","5","New Zealand"
"896",5.24,0.001643621,0.00259988,0.004610412,0.0009999918,4.23626e-05,0.001543007173276,0.002680965016383,0.005219486358699,0.001280401517174,0.001805612829378,"Lake Tutira","GID_2371","New Zealand","OLI","3","New Zealand"
"897",3.95,0.001892466,0.003205454,0.006640867,0.001955534,6.69967e-05,0.00063264089879,0.002024450876129,0.006033563892614,0.001061563470423,0.001026549382943,"Lake Rotonuiaha","GID_2372","New Zealand","OLI","3","New Zealand"
"898",5.49,0.001061787,0.001673958,0.00290362,0.0008798469,3.273281e-05,0.0005713662457,0.001114084601643,0.002873542497524,0.000317514111468,0.001823119873118,"Lake Rotoroa","GID_2373","New Zealand","OLI","3","New Zealand"
"899",3.43,0.001336598,0.002051171,0.003709528,0.001278365,6.591629e-05,0.00058887328944,0.001823119873118,0.004361641215433,0.001306662082784,0.001744338176287,"Lake Ohakuri","GID_2374","New Zealand","OLI","3","New Zealand"
"900",3.43,0.001444273,0.002190167,0.003910835,0.001411018,6.099994e-05,0.00058887328944,0.001823119873118,0.004361641215433,0.001306662082784,0.001744338176287,"Lake Ohakuri","GID_2375","New Zealand","OLI","2","New Zealand"
"901",NA,0.0027653,0.003936282,0.004545662,0.001066457,5.841988e-05,0.001009042339203,0.002497141057112,0.003678866509569,0.000159950717807,0.000142443674067,"Lake Rotoiti (Nelson Lake)","GID_2389","New Zealand","OLI","3","New Zealand"
"902",NA,0.003235682,0.005761562,0.01025659,0.004385292,9.04545e-05,0.001149098689123,0.006217387851885,0.014279381494205,0.006812627339049,0.000974028251722,"Te Anau","GID_2433","New Zealand","OLI","2","New Zealand"
"903",7.4,0.0006984637,0.001118728,0.001753462,0.0007411243,3.359386e-05,1.9894367886e-05,0.000930260642372,0.00219076779166,0.000763943726841,0.001210373342214,"Monowai","GID_2434","New Zealand","OLI","2","New Zealand"
"904",6.85,0.0006696169,0.001069032,0.001663853,0.0006860019,2.959863e-05,0.002094479051089,0.002689718538253,0.003232436894196,0.001858133960598,0.002400852316541,"Monowai","GID_2435","New Zealand","OLI","2","New Zealand"
"905",2.6,0.001171868,0.002085766,0.003970163,0.002433477,8.25732e-05,0.000965274729852,0.001350429692135,0.002969831238095,0.000124936630327,0.00058887328944,"Moeraki","GID_2437","New Zealand","OLI","4","New Zealand"
"906",5.1,0.001455711,0.002137249,0.003130812,0.0007195041,3.735263e-05,0.000387542286429,0.001499239563926,0.00383642990323,0.000116183108457,0.000772697248711,"Lake Rotoiti","GID_2478","New Zealand","OLI","3","New Zealand"
"907",9.2,0.002323434,0.002669315,0.002237191,0.0003475977,2.363884e-05,0.00213824666044,0.002961077716225,0.00374889468453,0.000317514111468,0.001516746607666,"Lake Rotoma","GID_2481","New Zealand","OLI","1","New Zealand"
"908",2.75,0.001581837,0.002549116,0.004431587,0.00202618,2.732862e-05,0.001140345167253,0.002750993191343,0.005832232889603,0.002024450876129,0.000124936630327,"Lake Hume","GID_254","Australia","OLI","2","Australia"
"909",2.9,0.001456318,0.002417961,0.004327645,0.001818423,2.023264e-05,0.003591331290869,0.004869345483897,0.007871803485325,0.00386269046884,0.0022082748354,"Lake Hume","GID_262","Australia","OLI","2","Australia"
"910",NA,0.0004622292,0.001260602,0.00422281,0.003648314,-0.0003333199,0.00378390877201,0.004554218696575,0.007145261170111,0.006436225898636,0.007469141479303,"Western Treatment Plant","GID_280","Australia","OLI","7","Australia"
"911",1.13,0.002034172,0.004696308,0.0129003,0.01398549,0.0007188298,0.003066119978665,0.003600084812739,0.007801775310365,0.00545583144919,0.031007361787879,"Western Treatment Plant","GID_283","Australia","OLI","7","Australia"
"912",NA,0.0004673678,0.00117296,0.003379106,0.003091788,0.0001155331,0.001262894473434,0.002313317097841,0.005972289239523,0.004326627127953,0.007854296441585,"Western Treatment Plant","GID_290","Australia","OLI","7","Australia"
"913",0.5,0.001239889,0.004148957,0.01288308,0.01353375,0.001908449,0.003206176328586,0.006226141373755,0.01346530396029,0.014436944887866,0.005832232889603,"Lake Burley Griffin","GID_291","Australia","OLI","7","Australia"
"914",0.52,0.001183033,0.003749796,0.01076923,0.01190005,0.001329486,0.004913113093247,0.007381606260602,0.013237712391668,0.013762923703872,0.006147359676924,"Lake Burley Griffin","GID_292","Australia","OLI","7","Australia"
"915",0.13,0.01629913,0.02894469,0.0591052,0.07459019,0.006998985,0.029064079932726,0.04093385558852,0.067973484645118,0.084666450851311,0.025816523318936,"Lake Pamamaroo","GID_296","Australia","OLI","7","Australia"
"916",0.08,0.0162814,0.02877886,0.05828644,0.07261517,0.006737269,0.029449234895009,0.041362778160153,0.068218583257479,0.084762739591882,0.02639425576236,"Lake Pamamaroo","GID_298","Australia","OLI","7","Australia"
"917",0.5,0.002328348,0.003561124,0.009954133,0.008822817,0.001010008,0.004921866615117,0.007863049963455,0.01668660000847,0.013894226531922,0.006392458289286,"Lake Vortsjarv","GID_30","Estonia","OLI","7","Estonia"
"918",0.17,0.01552114,0.02906052,0.05642429,0.05913337,0.004185584,0.031164925181539,0.045056764389316,0.073715794991873,0.077961253098849,0.01675662818343,"Lake Pamamaroo","GID_301","Australia","OLI","7","Australia"
"919",0.17,0.01552114,0.02906052,0.05642429,0.05913337,0.004185584,0.028547622142393,0.043437362843356,0.073435682292031,0.077847457314539,0.015741219646504,"Lake Pamamaroo","GID_301","Australia","OLI","7","Australia"
"920",4.6,0.001020284,0.001388503,0.002181875,0.001032434,0.0001041833,0.000221225370898,0.000982781773592,0.002891049541264,0.001157852210994,0.001683063523197,"Lake Saadjarv","GID_32","Estonia","OLI","2","Estonia"
"921",4.6,0.001159359,0.001520672,0.002320821,0.001139109,0.0001186338,2.8647889757e-05,0.000790204292451,0.002750993191343,0.001052809948553,0.002076972007349,"Lake Saadjarv","GID_33","Estonia","OLI","2","Estonia"
"922",0.28,0.001413484,0.003988667,0.01231951,0.008101834,0.003438086,0.003398753809727,0.004860591962026,0.009753810687387,0.006882655514009,0.006637556901647,"West Lake, Hanoi","GID_3332","Viet Nam","OLI","5","Viet Nam"
"923",0.31,0.004059557,0.006288257,0.014107,0.009121154,0.004409498,0.017211811320673,0.018629881863622,0.023024149842389,0.021404748296429,0.021964973696112,"West Lake, Hanoi","GID_3333","Viet Nam","OLI","5","Viet Nam"
"924",0.27,0.001584441,0.003368071,0.009416004,0.006724518,0.002235,0.012397374292143,0.014489466019086,0.017719515589136,0.016564050702289,0.019767839706729,"West Lake, Hanoi","GID_3334","Viet Nam","OLI","5","Viet Nam"
"925",0.3,0.002811967,0.005592775,0.01566461,0.009339559,0.003257416,0.017772036720356,0.01999543127535,0.026324227587399,0.023610635807683,0.02315545267044,"West Lake, Hanoi","GID_3340","Viet Nam","OLI","5","Viet Nam"
"926",0.3,0.002703731,0.005438435,0.01485212,0.009572832,0.004408381,0.013867965966312,0.01505844494064,0.019671550966158,0.01673036761782,0.017596966282955,"West Lake, Hanoi","GID_3341","Viet Nam","OLI","5","Viet Nam"
"927",1.4,0.001418487,0.001850832,0.003801576,0.003207151,0.0007062198,0.003144901675496,0.003179915762976,0.005228239880569,0.004037760906241,0.003153655197366,"Lake Raigastvere","GID_35","Estonia","OLI","5","Estonia"
"928",0.71,0.005607612,0.007554926,0.01447243,0.01197379,0.002457942,0.000842725423672,0.003731387640789,0.012642472904505,0.008116902097687,0.002707225581993,"Curuai Lake","GID_352","Brazil","OLI","5","Brazil"
"929",2,0.001322254,0.002607885,0.006460473,0.003750255,0,0.000405049330169,0.00222578187914,0.006550021682947,0.003022352369315,0.001175359254734,"Oneida Lake, NY","GID_3532","United States of America (the)","OLI",NA,"US"
"930",1.8,0.001097647,0.002340349,0.006106163,0.003492101,0,0.000361281720819,0.002287056532231,0.00697019073271,0.003319972112897,0.001044056426683,"Oneida Lake, NY","GID_3533","United States of America (the)","OLI",NA,"US"
"931",1.8,0.001313861,0.00270343,0.006433915,0.003827191,0,0.000282500023988,0.001945669179298,0.005832232889603,0.002724732625733,0.001166605732864,"Oneida Lake, NY","GID_3534","United States of America (the)","OLI",NA,"US"
"932",0.6,0.004159356,0.00644354,0.01297473,0.0152184,0.002685358,0.010953043183584,0.012318592595313,0.01838478325126,0.020144241147141,0.00865962045363,"Curuai Lake","GID_354","Brazil","OLI","7","Brazil"
"933",4.79294,0.001805877,0.002469322,0.002294197,0.0004932469,0,0.000133690152197,0.001744338176287,0.003565070725258,0.000991535295463,0.001507993085796,"Lake Geneva","GID_3546","Switzerland","OLI",NA,"Switzerland"
"934",4.686655,0.002345954,0.003101036,0.002907716,0.0007826935,0,0.000133690152197,0.001744338176287,0.003565070725258,0.000991535295463,0.001507993085796,"Lake Geneva","GID_3547","Switzerland","OLI",NA,"Switzerland"
"935",4.582166,0.001975118,0.00260318,0.002414412,0.000914578,0,0.000133690152197,0.001744338176287,0.003565070725258,0.000991535295463,0.001507993085796,"Lake Geneva","GID_3548","Switzerland","OLI",NA,"Switzerland"
"936",4.564022,0.002659044,0.003545942,0.003442957,0.0009203121,0,0.000133690152197,0.001744338176287,0.003565070725258,0.000991535295463,0.001507993085796,"Lake Geneva","GID_3549","Switzerland","OLI",NA,"Switzerland"
"937",4.543094,0.002127662,0.002887078,0.002729756,0.000718194,0,0.000133690152197,0.001744338176287,0.003565070725258,0.000991535295463,0.001507993085796,"Lake Geneva","GID_3550","Switzerland","OLI",NA,"Switzerland"
